FoodCode	Main.food.description	X2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode	Old.Main.food.description	FoodID
83300900	Salad_dressing_fat_free_NFS	Yes	No	0	Salad dressing, fat free, NFS	83300900.0
83301000	Thousand_Island_dressing_fat_free	Yes	No	0	Thousand Island dressing, fat free	83301000.0
89901000	Bacon_for_use_with_vegetables	Yes	No	0	Bacon, for use with vegetables	89901000.0
89901002	Ham_for_use_with_vegetables	Yes	No	0	Ham, for use with vegetables	89901002.0
89901004	Beef_for_use_with_vegetables	Yes	No	0	Beef, for use with vegetables	89901004.0
89901006	Chicken_for_use_with_vegetables	Yes	No	0	Chicken, for use with vegetables	89901006.0
89901010	Cream_sauce_for_use_with_vegetables	Yes	No	0	Cream sauce, for use with vegetables	89901010.0
89901020	Cheese_sauce_for_use_with_vegetables	Yes	No	0	Cheese sauce, for use with vegetables	89901020.0
89901030	Gravy_for_use_with_vegetables	Yes	No	0	Gravy, for use with vegetables	89901030.0
89901040	Soy_based_sauce_for_use_with_vegetables	Yes	No	0	Soy based sauce, for use with vegetables	89901040.0
89901050	Tomato_sauce_for_use_with_vegetables	Yes	No	0	Tomato sauce, for use with vegetables	89901050.0
89902000	Avocado_for_use_on_a_sandwich	Yes	No	0	Avocado, for use on a sandwich	89902000.0
89902010	Cucumber_for_use_on_a_sandwich	Yes	No	0	Cucumber, for use on a sandwich	89902010.0
89902020	Lettuce_for_use_on_a_sandwich	Yes	No	0	Lettuce, for use on a sandwich	89902020.0
89902030	Mushrooms_for_use_on_a_sandwich	Yes	No	0	Mushrooms, for use on a sandwich	89902030.0
89902040	Onions_for_use_on_a_sandwich	Yes	No	0	Onions, for use on a sandwich	89902040.0
89902050	Pepper_for_use_on_a_sandwich	Yes	No	0	Pepper, for use on a sandwich	89902050.0
89902060	Spinach_for_use_on_a_sandwich	Yes	No	0	Spinach, for use on a sandwich	89902060.0
89902070	Tomatoes_for_use_on_a_sandwich	Yes	No	0	Tomatoes, for use on a sandwich	89902070.0
89902100	Bacon_for_use_on_a_sandwich	Yes	No	0	Bacon, for use on a sandwich	89902100.0
91101000	Sugar_NFS	Yes	No	0	Sugar, NFS	91101000.0
91101010	Sugar_white_granulated_or_lump	Yes	No	0	Sugar, white, granulated or lump	91101010.0
91101020	Sugar_white_confectioner_s_powdered	Yes	No	0	Sugar, white, confectioner's, powdered	91101020.0
91102010	Sugar_brown	Yes	No	0	Sugar, brown	91102010.0
91102011	Brown_sugar_granulated	No	Yes	0	Brown_sugar_granulated	91102011.0
91104100	Sugar_cinnamon	Yes	No	0	Sugar, cinnamon	91104100.0
91106010	Sugar_substitute_and_sugar_blend	Yes	No	0	Sugar substitute and sugar blend	91106010.0
91107000	Sugar_substitute_sucralose_powder	Yes	No	0	Sugar substitute, sucralose, powder	91107000.0
91108000	Sugar_substitute_stevia_powder	Yes	No	0	Sugar substitute, stevia, powder	91108000.0
91108010	Sugar_substitute_stevia_liquid	Yes	No	0	Sugar substitute, stevia, liquid	91108010.0
91108020	Sugar_substitute_monk_fruit_powder	Yes	No	0	Sugar substitute, monk fruit, powder	91108020.0
91200000	Sugar_substitute_powder_NFS	Yes	No	0	Sugar substitute, powder, NFS	91200000.0
91200005	Sugar_substitute_liquid_NFS	Yes	No	0	Sugar substitute, liquid, NFS	91200005.0
91200040	Sugar_substitute_saccharin_powder	Yes	No	0	Sugar substitute, saccharin, powder	91200040.0
91200110	Sugar_substitute_saccharin_liquid	Yes	No	0	Sugar substitute, saccharin, liquid	91200110.0
91201010	Sugar_substitute_aspartame_powder	Yes	No	0	Sugar substitute, aspartame, powder	91201010.0
91300010	Syrup_NFS	Yes	No	0	Syrup, NFS	91300010.0
91300020	Honey_bee	No	Yes	0	Honey_bee	91300020.0
91300100	Pancake_syrup	Yes	No	0	Pancake syrup	91300100.0
91300101	Maple_syrup	No	Yes	0	Maple_syrup	91300101.0
91301030	Corn_syrup	Yes	No	0	Corn syrup	91301030.0
91301050	Blueberry_syrup	Yes	No	0	Blueberry syrup	91301050.0
91301080	Chocolate_syrup	Yes	No	0	Chocolate syrup	91301080.0
91301081	Chocolate_syrup_light	Yes	No	0	Chocolate syrup, light	91301081.0
91301100	Simple_syrup	Yes	No	0	Simple syrup	91301100.0
91301130	Strawberry_drink_syrup	Yes	No	0	Strawberry drink syrup	91301130.0
91301510	Pancake_syrup_light	Yes	No	0	Pancake syrup, light	91301510.0
91302010	Honey	Yes	No	0	Honey	91302010.0
91302020	Agave_liquid_sweetener	Yes	No	0	Agave liquid sweetener	91302020.0
91303000	Molasses	Yes	No	0	Molasses	91303000.0
91304010	Topping_butterscotch_or_caramel	Yes	No	0	Topping, butterscotch or caramel	91304010.0
91304020	Topping_chocolate	Yes	No	0	Topping, chocolate	91304020.0
91304030	Topping_fruit	Yes	No	0	Topping, fruit	91304030.0
91304040	Topping_marshmallow	Yes	No	0	Topping, marshmallow	91304040.0
91304060	Topping_nuts_and_syrup	Yes	No	0	Topping, nuts and syrup	91304060.0
91304090	Topping_chocolate_flavored_hazelnut_spread	Yes	No	0	Topping, chocolate flavored hazelnut spread	91304090.0
91305010	Icing_chocolate	Yes	No	0	Icing, chocolate	91305010.0
91305020	Icing_white	Yes	No	0	Icing, white	91305020.0
91306020	Caramel_dip_regular	Yes	No	0	Caramel dip, regular	91306020.0
91306025	Caramel_dip_light	Yes	No	0	Caramel dip, light	91306025.0
91306030	Chocolate_dip	Yes	No	0	Chocolate dip	91306030.0
91306040	Dessert_dip	Yes	No	0	Dessert dip	91306040.0
91361010	Sweet_and_sour_sauce	Yes	No	0	Sweet and sour sauce	91361010.0
91361040	Dessert_sauce	Yes	No	0	Dessert sauce	91361040.0
91361050	Duck_sauce	Yes	No	0	Duck sauce	91361050.0
91401000	Jelly_all_flavors	Yes	No	0	Jelly, all flavors	91401000.0
91402000	Jam_preserve_all_flavors	Yes	No	0	Jam, preserve, all flavors	91402000.0
91403000	Fruit_butter_all_flavors	Yes	No	0	Fruit butter, all flavors	91403000.0
91404000	Marmalade_all_flavors	Yes	No	0	Marmalade, all flavors	91404000.0
91405000	Jelly_sugar_free_all_flavors	Yes	No	0	Jelly, sugar free, all flavors	91405000.0
91405500	Jelly_reduced_sugar_all_flavors	Yes	No	0	Jelly, reduced sugar, all flavors	91405500.0
91406000	Jam_preserve_marmalade_sugar_free_all_flavors	Yes	No	0	Jam, preserve, marmalade, sugar free, all flavors	91406000.0
91406500	Jam_preserve_marmalade_sweetened_with_fruit_juice_concentrates_all_flavors	Yes	No	0	Jam, preserve, marmalade, sweetened with fruit juice concentrates, all flavors	91406500.0
91406600	Jam_preserve_marmalade_reduced_sugar_all_flavors	Yes	No	0	Jam, preserve, marmalade, reduced sugar, all flavors	91406600.0
91407100	Guava_paste	Yes	No	0	Guava paste	91407100.0
91407101	Guava_jam	No	Yes	0	Guava_jam	91407101.0
91407120	Sweet_potato_paste	Yes	No	0	Sweet potato paste	91407120.0
91407150	Bean_paste_sweetened	Yes	No	0	Bean paste, sweetened	91407150.0
91501010	Gelatin_dessert	Yes	No	0	Gelatin dessert	91501010.0
91501020	Gelatin_dessert_with_fruit	Yes	No	0	Gelatin dessert with fruit	91501020.0
91501100	Gelatin_salad_with_vegetables	Yes	No	0	Gelatin salad with vegetables	91501100.0
91511010	Gelatin_dessert_sugar_free	Yes	No	0	Gelatin dessert, sugar free	91511010.0
91511020	Gelatin_dessert_sugar_free_with_fruit	Yes	No	0	Gelatin dessert, sugar free, with fruit	91511020.0
91520100	Yokan	Yes	No	0	Yokan	91520100.0
91550100	Coconut_cream_cake_Puerto_Rican_style	Yes	No	0	Coconut cream cake, Puerto Rican style	91550100.0
91560100	Haupia	Yes	No	0	Haupia	91560100.0
91601000	Italian_Ice	Yes	No	0	Italian Ice	91601000.0
91601010	Italian_Ice_no_sugar_added	Yes	No	0	Italian Ice, no sugar added	91601010.0
91610900	Popsicle_NFS	Yes	No	0	Popsicle, NFS	91610900.0
91611000	Popsicle	Yes	No	0	Popsicle	91611000.0
91611100	Popsicle_no_sugar_added	Yes	No	0	Popsicle, no sugar added	91611100.0
91612000	Freezer_pop	Yes	No	0	Freezer pop	91612000.0
91621000	Snow_cone	Yes	No	0	Snow cone	91621000.0
91621050	Snow_cone_no_sugar_added	Yes	No	0	Snow cone, no sugar added	91621050.0
91700010	Candy_NFS	Yes	No	0	Candy, NFS	91700010.0
91700500	M_M_s_Almond_Chocolate_Candies	Yes	No	0	M&M's Almond Chocolate Candies	91700500.0
91701010	Almonds_chocolate_covered	Yes	No	0	Almonds, chocolate covered	91701010.0
91701020	Almonds_sugar_coated	Yes	No	0	Almonds, sugar-coated	91701020.0
91701030	Almonds_yogurt_covered	Yes	No	0	Almonds, yogurt-covered	91701030.0
91702010	Butterscotch_morsels	Yes	No	0	Butterscotch morsels	91702010.0
91703010	Caramel_chocolate_flavored_roll	Yes	No	0	Caramel, chocolate-flavored roll	91703010.0
91703020	Caramel_flavor_other_than_chocolate	Yes	No	0	Caramel, flavor other than chocolate	91703020.0
91703030	Caramel_with_nuts	Yes	No	0	Caramel, with nuts	91703030.0
91703040	Caramel_candy_chocolate_covered	Yes	No	0	Caramel candy, chocolate covered	91703040.0
91703050	Caramel_with_nuts_and_cereal_chocolate_covered	Yes	No	0	Caramel with nuts and cereal, chocolate covered	91703050.0
91703060	Caramel_with_nuts_chocolate_covered	Yes	No	0	Caramel with nuts, chocolate covered	91703060.0
91703070	Rolo	Yes	No	0	Rolo	91703070.0
91703080	Caramel_all_flavors_sugar_free	Yes	No	0	Caramel, all flavors, sugar free	91703080.0
91703150	Toblerone_milk_chocolate_with_honey_and_almond_nougat	Yes	No	0	Toblerone, milk chocolate with honey and almond nougat	91703150.0
91703200	TWIX_Caramel_Cookie_Bars	Yes	No	0	TWIX Caramel Cookie Bars	91703200.0
91703250	TWIX_Chocolate_Fudge_Cookie_Bars	Yes	No	0	TWIX Chocolate Fudge Cookie Bars	91703250.0
91703300	TWIX_Peanut_Butter_Cookie_Bars	Yes	No	0	TWIX Peanut Butter Cookie Bars	91703300.0
91703400	Whatchamacallit	Yes	No	0	Whatchamacallit	91703400.0
91703500	Nuts_carob_coated	Yes	No	0	Nuts, carob-coated	91703500.0
91703600	Espresso_coffee_beans_chocolate_covered	Yes	No	0	Espresso coffee beans, chocolate-covered	91703600.0
91705010	Milk_chocolate_candy_plain	Yes	No	0	Milk chocolate candy, plain	91705010.0
91705020	Milk_chocolate_candy_with_cereal	Yes	No	0	Milk chocolate candy, with cereal	91705020.0
91705030	Kit_Kat	Yes	No	0	Kit Kat	91705030.0
91705040	Chocolate_milk_with_nuts_not_almond_or_peanuts	Yes	No	0	Chocolate, milk, with nuts, not almond or peanuts	91705040.0
91705050	Milk_chocolate_candy_with_fruit_and_nuts	Yes	No	0	Milk chocolate candy, with fruit and nuts	91705050.0
91705060	Milk_chocolate_candy_with_almonds	Yes	No	0	Milk chocolate candy, with almonds	91705060.0
91705070	Chocolate_milk_with_peanuts	Yes	No	0	Chocolate, milk, with peanuts	91705070.0
91705090	Chocolate_candy_with_fondant_and_caramel	Yes	No	0	Chocolate candy with fondant and caramel	91705090.0
91705200	Chocolate_semi_sweet_morsel	Yes	No	0	Chocolate, semi-sweet morsel	91705200.0
91705300	Chocolate_sweet_or_dark	Yes	No	0	Chocolate, sweet or dark	91705300.0
91705310	Chocolate_sweet_or_dark_with_almonds	Yes	No	0	Chocolate, sweet or dark, with almonds	91705310.0
91705400	Chocolate_white	Yes	No	0	Chocolate, white	91705400.0
91705410	Chocolate_white_with_almonds	Yes	No	0	Chocolate, white, with almonds	91705410.0
91705420	Chocolate_white_with_cereal	Yes	No	0	Chocolate, white, with cereal	91705420.0
91705430	Kit_Kat_White	Yes	No	0	Kit Kat White	91705430.0
91705500	Mexican_chocolate_tablet	Yes	No	0	Mexican chocolate, tablet	91705500.0
91706000	Coconut_candy_chocolate_covered	Yes	No	0	Coconut candy, chocolate covered	91706000.0
91706100	Coconut_candy_no_chocolate_covering	Yes	No	0	Coconut candy, no chocolate covering	91706100.0
91706400	Coconut_candy_Puerto_Rican_style	Yes	No	0	Coconut candy, Puerto Rican style	91706400.0
91707000	Fondant	Yes	No	0	Fondant	91707000.0
91707010	Fondant_chocolate_covered	Yes	No	0	Fondant, chocolate covered	91707010.0
91708000	Fruit_peel_candied	Yes	No	0	Fruit peel, candied	91708000.0
91708010	Date_candy	Yes	No	0	Date candy	91708010.0
91708020	Soft_fruit_confections	Yes	No	0	Soft fruit confections	91708020.0
91708030	Fruit_leather_and_fruit_snacks_candy	Yes	No	0	Fruit leather and fruit snacks candy	91708030.0
91708040	Fun_Fruits_Creme_Supremes	Yes	No	0	Fun Fruits Creme Supremes	91708040.0
91708070	Tamarind_candy	Yes	No	0	Tamarind candy	91708070.0
91708100	Fruit_snacks_candy_with_high_vitamin_C	Yes	No	0	Fruit snacks candy, with high vitamin C	91708100.0
91708150	Yogurt_covered_fruit_snacks_candy_with_added_vitamin_C	Yes	No	0	Yogurt covered fruit snacks candy, with added vitamin C	91708150.0
91708160	Yogurt_covered_fruit_snacks_candy_rolls_with_high_vitamin_C	Yes	No	0	Yogurt covered fruit snacks candy rolls, with high vitamin C	91708160.0
91709000	Gumdrops_chocolate_covered	Yes	No	0	Gumdrops, chocolate covered	91709000.0
91713010	Fudge_chocolate_chocolate_coated	Yes	No	0	Fudge, chocolate, chocolate-coated	91713010.0
91713020	Fudge_chocolate_chocolate_coated_with_nuts	Yes	No	0	Fudge, chocolate, chocolate-coated, with nuts	91713020.0
91713030	Fudge_chocolate	Yes	No	0	Fudge, chocolate	91713030.0
91713040	Fudge_chocolate_with_nuts	Yes	No	0	Fudge, chocolate, with nuts	91713040.0
91713050	Fudge_peanut_butter	Yes	No	0	Fudge, peanut butter	91713050.0
91713060	Fudge_peanut_butter_with_nuts	Yes	No	0	Fudge, peanut butter, with nuts	91713060.0
91713070	Fudge_vanilla	Yes	No	0	Fudge, vanilla	91713070.0
91713080	Fudge_vanilla_with_nuts	Yes	No	0	Fudge, vanilla, with nuts	91713080.0
91713090	Fudge_divinity	Yes	No	0	Fudge, divinity	91713090.0
91713100	Fudge_brown_sugar_penuche	Yes	No	0	Fudge, brown sugar, penuche	91713100.0
91715000	Fudge_caramel_and_nut_chocolate_coated_candy	Yes	No	0	Fudge, caramel and nut, chocolate-coated candy	91715000.0
91715100	SNICKERS_Bar	Yes	No	0	SNICKERS Bar	91715100.0
91715200	Baby_Ruth	Yes	No	0	Baby Ruth	91715200.0
91715300	100_GRAND_Bar	Yes	No	0	100 GRAND Bar	91715300.0
91716010	Halvah_plain	Yes	No	0	Halvah, plain	91716010.0
91716110	Halvah_chocolate_covered	Yes	No	0	Halvah, chocolate covered	91716110.0
91718000	Honey_combed_hard_candy_with_peanut_butter	Yes	No	0	Honey-combed hard candy with peanut butter	91718000.0
91718050	Honey_combed_hard_candy_with_peanut_butter_chocolate_covered	Yes	No	0	Honey-combed hard candy with peanut butter, chocolate covered	91718050.0
91718100	Butterfinger	Yes	No	0	Butterfinger	91718100.0
91718110	Butterfinger_Crisp	Yes	No	0	Butterfinger Crisp	91718110.0
91718200	Chocolate_flavored_sprinkles	Yes	No	0	Chocolate-flavored sprinkles	91718200.0
91718300	Ladoo_round_ball_Asian_Indian_dessert	Yes	No	0	Ladoo, round ball, Asian-Indian dessert	91718300.0
91721000	Licorice	Yes	No	0	Licorice	91721000.0
91723000	Marshmallow	Yes	No	0	Marshmallow	91723000.0
91723010	Marshmallow_chocolate_covered	Yes	No	0	Marshmallow, chocolate covered	91723010.0
91723020	Marshmallow_candy_coated	Yes	No	0	Marshmallow, candy-coated	91723020.0
91726000	Nougat_plain	Yes	No	0	Nougat, plain	91726000.0
91726110	Nougat_with_caramel_chocolate_covered	Yes	No	0	Nougat, with caramel, chocolate covered	91726110.0
91726130	MILKY_WAY_Bar	Yes	No	0	MILKY WAY Bar	91726130.0
91726140	MILKY_WAY_MIDNIGHT_Bar	Yes	No	0	MILKY WAY MIDNIGHT Bar	91726140.0
91726150	MARS_Almond_Bar	Yes	No	0	MARS Almond Bar	91726150.0
91726410	Nougat_chocolate_covered	Yes	No	0	Nougat, chocolate covered	91726410.0
91726420	3_MUSKETEERS_Bar	Yes	No	0	3 MUSKETEERS Bar	91726420.0
91726425	3_Musketeers_Truffle_Crisp_Bar	Yes	No	0	3 Musketeers Truffle Crisp Bar	91726425.0
91727010	Nuts_chocolate_covered_not_almonds_or_peanuts	Yes	No	0	Nuts, chocolate covered, not almonds or peanuts	91727010.0
91728000	Nut_roll_fudge_or_nougat_caramel_and_nuts	Yes	No	0	Nut roll, fudge or nougat, caramel and nuts	91728000.0
91728500	Sugared_pecans_sugar_and_egg_white_coating	Yes	No	0	Sugared pecans, sugar and egg white coating	91728500.0
91731000	Peanuts_chocolate_covered	Yes	No	0	Peanuts, chocolate covered	91731000.0
91731010	M_M_s_Peanut_Chocolate_Candies	Yes	No	0	M&M's Peanut Chocolate Candies	91731010.0
91731060	M_M_s_Peanut_Butter_Chocolate_Candies	Yes	No	0	M&M's Peanut Butter Chocolate Candies	91731060.0
91731100	Peanuts_sugar_coated	Yes	No	0	Peanuts, sugar-coated	91731100.0
91731150	Peanuts_yogurt_covered	Yes	No	0	Peanuts, yogurt covered	91731150.0
91732000	Peanut_bar	Yes	No	0	Peanut bar	91732000.0
91732100	Planters_Peanut_Bar	Yes	No	0	Planters Peanut Bar	91732100.0
91733000	Peanut_brittle	Yes	No	0	Peanut brittle	91733000.0
91733200	Peanut_Bar_chocolate_covered_candy	Yes	No	0	Peanut Bar, chocolate covered candy	91733200.0
91734000	Peanut_butter_chocolate_covered	Yes	No	0	Peanut butter, chocolate covered	91734000.0
91734100	Reese_s_Peanut_Butter_Cup	Yes	No	0	Reese's Peanut Butter Cup	91734100.0
91734200	Reese_s_Pieces	Yes	No	0	Reese's Pieces	91734200.0
91734300	Reese_s_Sticks	Yes	No	0	Reese's Sticks	91734300.0
91734400	Reese_s_Fast_Break	Yes	No	0	Reese's Fast Break	91734400.0
91734450	Reese_s_Crispy_Crunchy_Bar	Yes	No	0	Reese's Crispy Crunchy Bar	91734450.0
91734500	Peanut_butter_morsels	Yes	No	0	Peanut butter morsels	91734500.0
91735000	Pralines	Yes	No	0	Pralines	91735000.0
91736000	Pineapple_candy_Puerto_Rican_style	Yes	No	0	Pineapple candy, Puerto Rican style	91736000.0
91739010	Raisins_chocolate_covered	Yes	No	0	Raisins, chocolate covered	91739010.0
91739600	Raisins_yogurt_covered	Yes	No	0	Raisins, yogurt covered	91739600.0
91742010	Sesame_Crunch_Sahadi	Yes	No	0	Sesame Crunch, Sahadi	91742010.0
91745010	Gumdrops	Yes	No	0	Gumdrops	91745010.0
91745020	Hard_candy	Yes	No	0	Hard candy	91745020.0
91745040	Butterscotch_hard_candy	Yes	No	0	Butterscotch hard candy	91745040.0
91745100	Skittles	Yes	No	0	Skittles	91745100.0
91746010	Sugar_coated_chocolate_discs	Yes	No	0	Sugar-coated chocolate discs	91746010.0
91746100	M_M_s_Milk_Chocolate_Candies	Yes	No	0	M&M's Milk Chocolate Candies	91746100.0
91746120	Sixlets	Yes	No	0	Sixlets	91746120.0
91746150	Easter_egg_candy_coated_chocolate	Yes	No	0	Easter egg, candy coated chocolate	91746150.0
91746200	M_M_s_Pretzel_Chocolate_Candies	Yes	No	0	M&M's Pretzel Chocolate Candies	91746200.0
91750000	Taffy	Yes	No	0	Taffy	91750000.0
91760000	Toffee_plain	Yes	No	0	Toffee, plain	91760000.0
91760100	Toffee_chocolate_covered	Yes	No	0	Toffee, chocolate covered	91760100.0
91760200	Toffee_chocolate_coated_with_nuts	Yes	No	0	Toffee, chocolate-coated, with nuts	91760200.0
91760500	Truffles	Yes	No	0	Truffles	91760500.0
91760700	Wax_candy_liquid_filled	Yes	No	0	Wax candy, liquid filled	91760700.0
91770000	Dietetic_or_low_calorie_candy_NFS	Yes	No	0	Dietetic or low calorie candy, NFS	91770000.0
91770010	Dietetic_or_low_calorie_gumdrops	Yes	No	0	Dietetic or low calorie gumdrops	91770010.0
91770020	Dietetic_or_low_calorie_hard_candy	Yes	No	0	Dietetic or low calorie hard candy	91770020.0
91770030	Dietetic_or_low_calorie_candy_chocolate_covered	Yes	No	0	Dietetic or low calorie candy, chocolate covered	91770030.0
91770050	Dietetic_or_low_calorie_mints	Yes	No	0	Dietetic or low calorie mints	91770050.0
91800100	Chewing_gum_NFS	Yes	No	0	Chewing gum, NFS	91800100.0
91801000	Chewing_gum_regular	Yes	No	0	Chewing gum, regular	91801000.0
91802000	Chewing_gum_sugar_free	Yes	No	0	Chewing gum, sugar free	91802000.0
92100000	Coffee_NS_as_to_type	Yes	No	0	Coffee, NS as to type	92100000.0
92100500	Coffee_NS_as_to_brewed_or_instant	Yes	No	0	Coffee, NS as to brewed or instant	92100500.0
92101000	Coffee_brewed	Yes	No	0	Coffee, brewed	92101000.0
92101500	Coffee_brewed_blend_of_regular_and_decaffeinated	Yes	No	0	Coffee, brewed, blend of regular and decaffeinated	92101500.0
92101600	Coffee_Turkish	Yes	No	0	Coffee, Turkish	92101600.0
92101610	Coffee_espresso	Yes	No	0	Coffee, espresso	92101610.0
92101630	Coffee_espresso_decaffeinated	Yes	No	0	Coffee, espresso, decaffeinated	92101630.0
92101700	Coffee_brewed_flavored	Yes	No	0	Coffee, brewed, flavored	92101700.0
92101800	Coffee_Cuban	Yes	No	0	Coffee, Cuban	92101800.0
92101810	Coffee_macchiato	Yes	No	0	Coffee, macchiato	92101810.0
92101820	Coffee_macchiato_sweetened	Yes	No	0	Coffee, macchiato, sweetened	92101820.0
92101850	Coffee_cafe_con_leche	Yes	No	0	Coffee, cafe con leche	92101850.0
92101851	Coffee_cafe_con_leche_decaffeinated	Yes	No	0	Coffee, cafe con leche, decaffeinated	92101851.0
92101900	Coffee_Latte	Yes	No	0	Coffee, Latte	92101900.0
92101901	Coffee_Latte_nonfat	Yes	No	0	Coffee, Latte, nonfat	92101901.0
92101903	Coffee_Latte_with_non_dairy_milk	Yes	No	0	Coffee, Latte, with non-dairy milk	92101903.0
92101904	Coffee_Latte_flavored	Yes	No	0	Coffee, Latte, flavored	92101904.0
92101905	Coffee_Latte_nonfat_flavored	Yes	No	0	Coffee, Latte, nonfat, flavored	92101905.0
92101906	Coffee_Latte_with_non_dairy_milk_flavored	Yes	No	0	Coffee, Latte, with non-dairy milk, flavored	92101906.0
92101910	Coffee_Latte_decaffeinated	Yes	No	0	Coffee, Latte, decaffeinated	92101910.0
92101911	Coffee_Latte_decaffeinated_nonfat	Yes	No	0	Coffee, Latte, decaffeinated, nonfat	92101911.0
92101913	Coffee_Latte_decaffeinated_with_non_dairy_milk	Yes	No	0	Coffee, Latte, decaffeinated, with non-dairy milk	92101913.0
92101917	Coffee_Latte_decaffeinated_flavored	Yes	No	0	Coffee, Latte, decaffeinated, flavored	92101917.0
92101918	Coffee_Latte_decaffeinated_nonfat_flavored	Yes	No	0	Coffee, Latte, decaffeinated, nonfat, flavored	92101918.0
92101919	Coffee_Latte_decaffeinated_with_non_dairy_milk_flavored	Yes	No	0	Coffee, Latte, decaffeinated, with non-dairy milk, flavored	92101919.0
92101920	Frozen_coffee_drink	Yes	No	0	Frozen coffee drink	92101920.0
92101921	Frozen_coffee_drink_nonfat	Yes	No	0	Frozen coffee drink, nonfat	92101921.0
92101923	Frozen_coffee_drink_with_non_dairy_milk	Yes	No	0	Frozen coffee drink, with non-dairy milk	92101923.0
92101925	Frozen_coffee_drink_with_whipped_cream	Yes	No	0	Frozen coffee drink, with whipped cream	92101925.0
92101926	Frozen_coffee_drink_nonfat_with_whipped_cream	Yes	No	0	Frozen coffee drink, nonfat, with whipped cream	92101926.0
92101928	Frozen_coffee_drink_with_non_dairy_milk_and_whipped_cream	Yes	No	0	Frozen coffee drink, with non-dairy milk and whipped cream	92101928.0
92101930	Frozen_coffee_drink_decaffeinated	Yes	No	0	Frozen coffee drink, decaffeinated	92101930.0
92101931	Frozen_coffee_drink_decaffeinated_nonfat	Yes	No	0	Frozen coffee drink, decaffeinated, nonfat	92101931.0
92101933	Frozen_coffee_drink_decaffeinated_with_non_dairy_milk	Yes	No	0	Frozen coffee drink, decaffeinated, with non-dairy milk	92101933.0
92101935	Frozen_coffee_drink_decaffeinated_with_whipped_cream	Yes	No	0	Frozen coffee drink, decaffeinated, with whipped cream	92101935.0
92101936	Frozen_coffee_drink_decaffeinated_nonfat_with_whipped_cream	Yes	No	0	Frozen coffee drink, decaffeinated, nonfat, with whipped cream	92101936.0
92101938	Frozen_coffee_drink_decaffeinated_with_non_dairy_milk_and_whipped_cream	Yes	No	0	Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream	92101938.0
92101950	Coffee_Cafe_Mocha	Yes	No	0	Coffee, Cafe Mocha	92101950.0
92101955	Coffee_Cafe_Mocha_nonfat	Yes	No	0	Coffee, Cafe Mocha, nonfat	92101955.0
92101960	Coffee_Cafe_Mocha_with_non_dairy_milk	Yes	No	0	Coffee, Cafe Mocha, with non-dairy milk	92101960.0
92101965	Coffee_Cafe_Mocha_decaffeinated	Yes	No	0	Coffee, Cafe Mocha, decaffeinated	92101965.0
92101970	Coffee_Cafe_Mocha_decaffeinated_nonfat	Yes	No	0	Coffee, Cafe Mocha, decaffeinated, nonfat	92101970.0
92101975	Coffee_Cafe_Mocha_decaffeinated_with_non_dairy_milk	Yes	No	0	Coffee, Cafe Mocha, decaffeinated, with non-dairy milk	92101975.0
92102000	Frozen_mocha_coffee_drink	Yes	No	0	Frozen mocha coffee drink	92102000.0
92102010	Frozen_mocha_coffee_drink_nonfat	Yes	No	0	Frozen mocha coffee drink, nonfat	92102010.0
92102020	Frozen_mocha_coffee_drink_with_non_dairy_milk	Yes	No	0	Frozen mocha coffee drink, with non-dairy milk	92102020.0
92102030	Frozen_mocha_coffee_drink_with_whipped_cream	Yes	No	0	Frozen mocha coffee drink, with whipped cream	92102030.0
92102040	Frozen_mocha_coffee_drink_nonfat_with_whipped_cream	Yes	No	0	Frozen mocha coffee drink, nonfat, with whipped cream	92102040.0
92102050	Frozen_mocha_coffee_drink_with_non_dairy_milk_and_whipped_cream	Yes	No	0	Frozen mocha coffee drink, with non-dairy milk and whipped cream	92102050.0
92102060	Frozen_mocha_coffee_drink_decaffeinated	Yes	No	0	Frozen mocha coffee drink, decaffeinated	92102060.0
92102070	Frozen_mocha_coffee_drink_decaffeinated_nonfat	Yes	No	0	Frozen mocha coffee drink, decaffeinated, nonfat	92102070.0
92102080	Frozen_mocha_coffee_drink_decaffeinated_with_non_dairy_milk	Yes	No	0	Frozen mocha coffee drink, decaffeinated, with non-dairy milk	92102080.0
92102090	Frozen_mocha_coffee_drink_decaffeinated_with_whipped_cream	Yes	No	0	Frozen mocha coffee drink, decaffeinated, with whipped cream	92102090.0
92102100	Frozen_mocha_coffee_drink_decaffeinated_nonfat_with_whipped_cream	Yes	No	0	Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream	92102100.0
92102110	Frozen_mocha_coffee_drink_decaffeinated_with_non_dairy_milk_and_whipped_cream	Yes	No	0	Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream	92102110.0
92102400	Iced_Coffee_brewed	Yes	No	0	Iced Coffee, brewed	92102400.0
92102401	Iced_Coffee_brewed_decaffeinated	Yes	No	0	Iced Coffee, brewed, decaffeinated	92102401.0
92102450	Iced_Coffee_pre_lightened_and_pre_sweetened	Yes	No	0	Iced Coffee, pre-lightened and pre-sweetened	92102450.0
92102500	Coffee_Iced_Latte	Yes	No	0	Coffee, Iced Latte	92102500.0
