FoodCode	Main.food.description	2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode
91703400	Whatchamacallit	Yes	No	0
91703500	Nuts, carob-coated	Yes	No	0
91703600	Espresso coffee beans, chocolate-covered	Yes	No	0
91705010	Milk chocolate candy, plain	Yes	No	0
91705020	Milk chocolate candy, with cereal	Yes	No	0
91705030	Kit Kat	Yes	No	0
91705040	Chocolate, milk, with nuts, not almond or peanuts	Yes	No	0
91705050	Milk chocolate candy, with fruit and nuts	Yes	No	0
91705060	Milk chocolate candy, with almonds	Yes	No	0
91705070	Chocolate, milk, with peanuts	Yes	No	0
91705090	Chocolate candy with fondant and caramel	Yes	No	0
91705200	Chocolate, semi-sweet morsel	Yes	No	0
91705300	Chocolate, sweet or dark	Yes	No	0
91705310	Chocolate, sweet or dark, with almonds	Yes	No	0
91705400	Chocolate, white	Yes	No	0
91705410	Chocolate, white, with almonds	Yes	No	0
91705420	Chocolate, white, with cereal	Yes	No	0
91705430	Kit Kat White	Yes	No	0
91705500	Mexican chocolate, tablet	Yes	No	0
91706000	Coconut candy, chocolate covered	Yes	No	0
91706100	Coconut candy, no chocolate covering	Yes	No	0
91706400	Coconut candy, Puerto Rican style	Yes	No	0
91707000	Fondant	Yes	No	0
91707010	Fondant, chocolate covered	Yes	No	0
91708000	Fruit peel, candied	Yes	No	0
91708010	Date candy	Yes	No	0
91708020	Soft fruit confections	Yes	No	0
91708030	Fruit leather and fruit snacks candy	Yes	No	0
91708040	Fun Fruits Creme Supremes	Yes	No	0
91708070	Tamarind candy	Yes	No	0
91708100	Fruit snacks candy, with high vitamin C	Yes	No	0
91708150	Yogurt covered fruit snacks candy, with added vitamin C	Yes	No	0
91708160	Yogurt covered fruit snacks candy rolls, with high vitamin C	Yes	No	0
91709000	Gumdrops, chocolate covered	Yes	No	0
91713010	Fudge, chocolate, chocolate-coated	Yes	No	0
91713020	Fudge, chocolate, chocolate-coated, with nuts	Yes	No	0
91713030	Fudge, chocolate	Yes	No	0
91713040	Fudge, chocolate, with nuts	Yes	No	0
91713050	Fudge, peanut butter	Yes	No	0
91713060	Fudge, peanut butter, with nuts	Yes	No	0
91713070	Fudge, vanilla	Yes	No	0
91713080	Fudge, vanilla, with nuts	Yes	No	0
91713090	Fudge, divinity	Yes	No	0
91713100	Fudge, brown sugar, penuche	Yes	No	0
91715000	Fudge, caramel and nut, chocolate-coated candy	Yes	No	0
91715100	SNICKERS Bar	Yes	No	0
91715200	Baby Ruth	Yes	No	0
91715300	100 GRAND Bar	Yes	No	0
91716010	Halvah, plain	Yes	No	0
91716110	Halvah, chocolate covered	Yes	No	0
91718000	Honey-combed hard candy with peanut butter	Yes	No	0
91718050	Honey-combed hard candy with peanut butter, chocolate covered	Yes	No	0
91718100	Butterfinger	Yes	No	0
91718110	Butterfinger Crisp	Yes	No	0
91718200	Chocolate-flavored sprinkles	Yes	No	0
91718300	Ladoo, round ball, Asian-Indian dessert	Yes	No	0
91721000	Licorice	Yes	No	0
91723000	Marshmallow	Yes	No	0
91723010	Marshmallow, chocolate covered	Yes	No	0
91723020	Marshmallow, candy-coated	Yes	No	0
91726000	Nougat, plain	Yes	No	0
91726110	Nougat, with caramel, chocolate covered	Yes	No	0
91726130	MILKY WAY Bar	Yes	No	0
91726140	MILKY WAY MIDNIGHT Bar	Yes	No	0
91726150	MARS Almond Bar	Yes	No	0
91726410	Nougat, chocolate covered	Yes	No	0
91726420	3 MUSKETEERS Bar	Yes	No	0
91726425	3 Musketeers Truffle Crisp Bar	Yes	No	0
91727010	Nuts, chocolate covered, not almonds or peanuts	Yes	No	0
91728000	Nut roll, fudge or nougat, caramel and nuts	Yes	No	0
91728500	Sugared pecans, sugar and egg white coating	Yes	No	0
91731000	Peanuts, chocolate covered	Yes	No	0
91731010	M&M's Peanut Chocolate Candies	Yes	No	0
91731060	M&M's Peanut Butter Chocolate Candies	Yes	No	0
91731100	Peanuts, sugar-coated	Yes	No	0
91731150	Peanuts, yogurt covered	Yes	No	0
91732000	Peanut bar	Yes	No	0
91732100	Planters Peanut Bar	Yes	No	0
91733000	Peanut brittle	Yes	No	0
91733200	Peanut Bar, chocolate covered candy	Yes	No	0
91734000	Peanut butter, chocolate covered	Yes	No	0
91734100	Reese's Peanut Butter Cup	Yes	No	0
91734200	Reese's Pieces	Yes	No	0
91734300	Reese's Sticks	Yes	No	0
91734400	Reese's Fast Break	Yes	No	0
91734450	Reese's Crispy Crunchy Bar	Yes	No	0
91734500	Peanut butter morsels	Yes	No	0
91735000	Pralines	Yes	No	0
91736000	Pineapple candy, Puerto Rican style	Yes	No	0
91739010	Raisins, chocolate covered	Yes	No	0
91739600	Raisins, yogurt covered	Yes	No	0
91742010	Sesame Crunch, Sahadi	Yes	No	0
91745010	Gumdrops	Yes	No	0
91745020	Hard candy	Yes	No	0
91745040	Butterscotch hard candy	Yes	No	0
91745100	Skittles	Yes	No	0
91746010	Sugar-coated chocolate discs	Yes	No	0
91746100	M&M's Milk Chocolate Candies	Yes	No	0
91746120	Sixlets	Yes	No	0
91746150	Easter egg, candy coated chocolate	Yes	No	0
91746200	M&M's Pretzel Chocolate Candies	Yes	No	0
91750000	Taffy	Yes	No	0
91760000	Toffee, plain	Yes	No	0
91760100	Toffee, chocolate covered	Yes	No	0
91760200	Toffee, chocolate-coated, with nuts	Yes	No	0
91760500	Truffles	Yes	No	0
91760700	Wax candy, liquid filled	Yes	No	0
91770000	Dietetic or low calorie candy, NFS	Yes	No	0
91770010	Dietetic or low calorie gumdrops	Yes	No	0
91770020	Dietetic or low calorie hard candy	Yes	No	0
91770030	Dietetic or low calorie candy, chocolate covered	Yes	No	0
91770050	Dietetic or low calorie mints	Yes	No	0
91800100	Chewing gum, NFS	Yes	No	0
91801000	Chewing gum, regular	Yes	No	0
91802000	Chewing gum, sugar free	Yes	No	0
92100000	Coffee, NS as to type	Yes	No	0
92100500	Coffee, NS as to brewed or instant	Yes	No	0
92101000	Coffee, brewed	Yes	No	0
92101500	Coffee, brewed, blend of regular and decaffeinated	Yes	No	0
92101600	Coffee, Turkish	Yes	No	0
92101610	Coffee, espresso	Yes	No	0
92101630	Coffee, espresso, decaffeinated	Yes	No	0
92101700	Coffee, brewed, flavored	Yes	No	0
92101800	Coffee, Cuban	Yes	No	0
92101810	Coffee, macchiato	Yes	No	0
92101820	Coffee, macchiato, sweetened	Yes	No	0
92101850	Coffee, cafe con leche	Yes	No	0
92101851	Coffee, cafe con leche, decaffeinated	Yes	No	0
92101900	Coffee, Latte	Yes	No	0
92101901	Coffee, Latte, nonfat	Yes	No	0
92101903	Coffee, Latte, with non-dairy milk	Yes	No	0
92101904	Coffee, Latte, flavored	Yes	No	0
92101905	Coffee, Latte, nonfat, flavored	Yes	No	0
92101906	Coffee, Latte, with non-dairy milk, flavored	Yes	No	0
92101910	Coffee, Latte, decaffeinated	Yes	No	0
92101911	Coffee, Latte, decaffeinated, nonfat	Yes	No	0
92101913	Coffee, Latte, decaffeinated, with non-dairy milk	Yes	No	0
92101917	Coffee, Latte, decaffeinated, flavored	Yes	No	0
92101918	Coffee, Latte, decaffeinated, nonfat, flavored	Yes	No	0
92101919	Coffee, Latte, decaffeinated, with non-dairy milk, flavored	Yes	No	0
92101920	Frozen coffee drink	Yes	No	0
92101921	Frozen coffee drink, nonfat	Yes	No	0
92101923	Frozen coffee drink, with non-dairy milk	Yes	No	0
92101925	Frozen coffee drink, with whipped cream	Yes	No	0
92101926	Frozen coffee drink, nonfat, with whipped cream	Yes	No	0
92101928	Frozen coffee drink, with non-dairy milk and whipped cream	Yes	No	0
92101930	Frozen coffee drink, decaffeinated	Yes	No	0
92101931	Frozen coffee drink, decaffeinated, nonfat	Yes	No	0
92101933	Frozen coffee drink, decaffeinated, with non-dairy milk	Yes	No	0
92101935	Frozen coffee drink, decaffeinated, with whipped cream	Yes	No	0
92101936	Frozen coffee drink, decaffeinated, nonfat, with whipped cream	Yes	No	0
92101938	Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream	Yes	No	0
92101950	Coffee, Cafe Mocha	Yes	No	0
92101955	Coffee, Cafe Mocha, nonfat	Yes	No	0
92101960	Coffee, Cafe Mocha, with non-dairy milk	Yes	No	0
92101965	Coffee, Cafe Mocha, decaffeinated	Yes	No	0
92101970	Coffee, Cafe Mocha, decaffeinated, nonfat	Yes	No	0
92101975	Coffee, Cafe Mocha, decaffeinated, with non-dairy milk	Yes	No	0
92102000	Frozen mocha coffee drink	Yes	No	0
92102010	Frozen mocha coffee drink, nonfat	Yes	No	0
92102020	Frozen mocha coffee drink, with non-dairy milk	Yes	No	0
92102030	Frozen mocha coffee drink, with whipped cream	Yes	No	0
92102040	Frozen mocha coffee drink, nonfat, with whipped cream	Yes	No	0
92102050	Frozen mocha coffee drink, with non-dairy milk and whipped cream	Yes	No	0
92102060	Frozen mocha coffee drink, decaffeinated	Yes	No	0
92102070	Frozen mocha coffee drink, decaffeinated, nonfat	Yes	No	0
92102080	Frozen mocha coffee drink, decaffeinated, with non-dairy milk	Yes	No	0
92102090	Frozen mocha coffee drink, decaffeinated, with whipped cream	Yes	No	0
92102100	Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream	Yes	No	0
92102110	Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream	Yes	No	0
92102400	Iced Coffee, brewed	Yes	No	0
92102401	Iced Coffee, brewed, decaffeinated	Yes	No	0
92102450	Iced Coffee, pre-lightened and pre-sweetened	Yes	No	0
92102500	Coffee, Iced Latte	Yes	No	0
92102501	Coffee, Iced Latte, nonfat	Yes	No	0
92102502	Coffee, Iced Latte, with non-dairy milk	Yes	No	0
92102503	Coffee, Iced Latte, flavored	Yes	No	0
92102504	Coffee, Iced Latte, nonfat, flavored	Yes	No	0
92102505	Coffee, Iced Latte, with non-dairy milk, flavored	Yes	No	0
92102510	Coffee, Iced Latte, decaffeinated	Yes	No	0
92102511	Coffee, Iced Latte, decaffeinated, nonfat	Yes	No	0
92102512	Coffee, Iced Latte, decaffeinated, with non-dairy milk	Yes	No	0
92102513	Coffee, Iced Latte, decaffeinated, flavored	Yes	No	0
92102514	Coffee, Iced Latte, decaffeinated, nonfat, flavored	Yes	No	0
92102515	Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored	Yes	No	0
92102600	Coffee, Iced Cafe Mocha	Yes	No	0
92102601	Coffee, Iced Cafe Mocha, nonfat	Yes	No	0
92102602	Coffee, Iced Cafe Mocha, with non-dairy milk	Yes	No	0
92102610	Coffee, Iced Cafe Mocha, decaffeinated	Yes	No	0
92102611	Coffee, Iced Cafe Mocha, decaffeinated, nonfat	Yes	No	0
92102612	Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk	Yes	No	0
92103000	Coffee, instant, reconstituted	Yes	No	0
92103001	Instant_coffee	No	Yes	0
92104000	Coffee, instant, 50% less caffeine, reconstituted	Yes	No	0
92111000	Coffee, NS as to brewed or instant, decaffeinated	Yes	No	0
92111010	Coffee, brewed, decaffeinated	Yes	No	0
92114000	Coffee, instant, decaffeinated, reconstituted	Yes	No	0
92114001	Instant_coffee_decaffeinated	No	Yes	0
92121000	Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted	Yes	No	0
92121001	Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted	Yes	No	0
92121010	Coffee, instant, pre-sweetened with sugar, reconstituted	Yes	No	0
92121020	Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, reconstituted	Yes	No	0
92121030	Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted	Yes	No	0
92121040	Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted	Yes	No	0
92121041	Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted	Yes	No	0
92121050	Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted	Yes	No	0
92130000	Coffee, pre-lightened and pre-sweetened with sugar	Yes	No	0
92130001	Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar	Yes	No	0
92130005	Coffee, pre-lightened and pre-sweetened with low calorie sweetener	Yes	No	0
92130006	Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener	Yes	No	0
92130010	Coffee, pre-lightened	Yes	No	0
92130011	Coffee, decaffeinated, pre-lightened	Yes	No	0
92130020	Coffee, pre-sweetened with sugar	Yes	No	0
92130021	Coffee, decaffeinated, pre-sweetened with sugar	Yes	No	0
92130030	Coffee, pre-sweetened with low calorie sweetener	Yes	No	0
92130031	Coffee, decaffeinated, pre-sweetened with low calorie sweetener	Yes	No	0
92152000	Coffee and chicory, brewed	Yes	No	0
92152010	Coffee and chicory, brewed, decaffeinated	Yes	No	0
92161000	Coffee, Cappuccino	Yes	No	0
92161001	Coffee, Cappuccino, nonfat	Yes	No	0
92161002	Coffee, Cappuccino, with non-dairy milk	Yes	No	0
92162000	Coffee, Cappuccino, decaffeinated	Yes	No	0
92162001	Coffee, Cappuccino, decaffeinated, nonfat	Yes	No	0
92162002	Coffee, Cappuccino, decaffeinated, with non-dairy milk	Yes	No	0
92171000	Coffee, bottled/canned	Yes	No	0
92171010	Coffee, bottled/canned, light	Yes	No	0
92191100	Coffee, instant, not reconstituted	Yes	No	0
92191105	Coffee, instant, 50% less caffeine, not reconstituted	Yes	No	0
92191200	Coffee, instant, decaffeinated, not reconstituted	Yes	No	0
92191400	Coffee, instant, pre-sweetened with sugar, not reconstituted	Yes	No	0
92192000	Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, not reconstituted	Yes	No	0
92192030	Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted	Yes	No	0
92192040	Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetend with low calorie sweetener, not reconstituted	Yes	No	0
92193000	Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted	Yes	No	0
92193005	Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted	Yes	No	0
92193020	Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted	Yes	No	0
92193025	Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted	Yes	No	0
92201010	Coffee substitute	Yes	No	0
92202010	Chicory beverage	Yes	No	0
92203000	Cereal beverage	Yes	No	0
92203110	Cereal beverage with beet roots, from powdered instant	Yes	No	0
92291300	Coffee substitute, dry powder	Yes	No	0
92302000	Tea, hot, leaf, black	Yes	No	0
92302500	Tea, hot, leaf, black, decaffeinated	Yes	No	0
92303010	Tea, hot, leaf, green	Yes	No	0
92303100	Tea, hot, leaf, green, decaffeinated	Yes	No	0
92304100	Tea, hot, leaf, oolong	Yes	No	0
92305010	Tea, iced, instant, black, unsweetened	Yes	No	0
92305040	Tea, iced, instant, black, pre-sweetened with sugar	Yes	No	0
92305050	Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar	Yes	No	0
92305090	Tea, iced, instant, black, pre-sweetened with low calorie sweetener	Yes	No	0
92305110	Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener	Yes	No	0
92305180	Tea, iced, instant, black, decaffeinated, unsweetened	Yes	No	0
92305900	Tea, iced, instant, green, unsweetened	Yes	No	0
92305910	Tea, iced, instant, green, pre-sweetened with sugar	Yes	No	0
92305920	Tea, iced, instant, green, pre-sweetened with low calorie sweetener	Yes	No	0
92306000	Tea, hot, herbal	Yes	No	0
92306090	Tea, hot, hibiscus	Yes	No	0
92306100	Corn beverage	Yes	No	0
92306700	Tea, hot, chamomile	Yes	No	0
92306800	Tea, hot, chai, with milk	Yes	No	0
92307000	Tea, iced, instant, black, unsweetened, dry	Yes	No	0
92307400	Tea, iced, instant, black, pre-sweetened, dry	Yes	No	0
92307500	Iced Tea / Lemonade juice drink	Yes	No	0
92307510	Iced Tea / Lemonade juice drink, light	Yes	No	0
92307520	Iced Tea / Lemonade juice drink, diet	Yes	No	0
92308000	Tea, iced, brewed, black, pre-sweetened with sugar	Yes	No	0
92308010	Tea, iced, brewed, black, pre-sweetened with low calorie sweetener	Yes	No	0
92308020	Tea, iced, brewed, black, unsweetened	Yes	No	0
92308030	Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar	Yes	No	0
92308040	Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener	Yes	No	0
92308050	Tea, iced, brewed, black, decaffeinated, unsweetened	Yes	No	0
92308500	Tea, iced, brewed, green, pre-sweetened with sugar	Yes	No	0
92308510	Tea, iced, brewed, green, pre-sweetened with low calorie sweetener	Yes	No	0
92308520	Tea, iced, brewed, green, unsweetened	Yes	No	0
92308530	Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar	Yes	No	0
92308540	Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener	Yes	No	0
92308550	Tea, iced, brewed, green, decaffeinated, unsweetened	Yes	No	0
92309000	Tea, iced, bottled, black	Yes	No	0
92309010	Tea, iced, bottled, black, decaffeinated	Yes	No	0
92309020	Tea, iced, bottled, black, diet	Yes	No	0
92309030	Tea, iced, bottled, black, decaffeinated, diet	Yes	No	0
92309040	Tea, iced, bottled, black, unsweetened	Yes	No	0
92309050	Tea, iced, bottled, black, decaffeinated, unsweetened	Yes	No	0
92309500	Tea, iced, bottled, green	Yes	No	0
92309510	Tea, iced, bottled, green, diet	Yes	No	0
92309520	Tea, iced, bottled, green, unsweetened	Yes	No	0
92400000	Soft drink, NFS	Yes	No	0
92400100	Soft drink, NFS, diet	Yes	No	0
92410110	Carbonated water, sweetened	Yes	No	0
92410210	Carbonated water, unsweetened	Yes	No	0
92410250	Carbonated water, sweetened, with low-calorie or no-calorie sweetener	Yes	No	0
92410310	Soft drink, cola	Yes	No	0
92410315	Soft drink, cola, reduced sugar	Yes	No	0
92410320	Soft drink, cola, diet	Yes	No	0
92410340	Soft drink, cola, decaffeinated	Yes	No	0
92410350	Soft drink, cola, decaffeinated, diet	Yes	No	0
92410360	Soft drink, pepper type	Yes	No	0
92410370	Soft drink, pepper type, diet	Yes	No	0
92410390	Soft drink, pepper type, decaffeinated	Yes	No	0
92410400	Soft drink, pepper type, decaffeinated, diet	Yes	No	0
92410410	Soft drink, cream soda	Yes	No	0
92410420	Soft drink, cream soda, diet	Yes	No	0
92410510	Soft drink, fruit flavored, caffeine free	Yes	No	0
92410520	Soft drink, fruit flavored, diet, caffeine free	Yes	No	0
92410550	Soft drink, fruit flavored, caffeine containing	Yes	No	0
92410560	Soft drink, fruit flavored, caffeine containing, diet	Yes	No	0
92410610	Soft drink, ginger ale	Yes	No	0
92410620	Soft drink, ginger ale, diet	Yes	No	0
92410710	Soft drink, root beer	Yes	No	0
92410720	Soft drink, root beer, diet	Yes	No	0
92410810	Soft drink, chocolate flavored	Yes	No	0
92410820	Soft drink, chocolate flavored, diet	Yes	No	0
92411510	Soft drink, cola, fruit or vanilla flavored	Yes	No	0
92411520	Soft drink, cola, chocolate flavored	Yes	No	0
92411610	Soft drink, cola, fruit or vanilla flavored, diet	Yes	No	0
92411620	Soft drink, cola, chocolate flavored, diet	Yes	No	0
92432000	Fruit juice drink, citrus, carbonated	Yes	No	0
92433000	Fruit juice drink, noncitrus, carbonated	Yes	No	0
92510610	Fruit juice drink	Yes	No	0
92510650	Tamarind drink	Yes	No	0
92510720	Fruit punch, made with fruit juice and soda	Yes	No	0
92510730	Fruit punch, made with soda, fruit juice, and sherbet or ice cream	Yes	No	0
